"inflation.target","inflation.lag1","inflation.lag2","inflation.lag3","inflation.lag4","inflation.lag5","inflation.lag6","inflation.lag7","unemp.lag1","unemp.lag2","unemp.lag3","unemp.lag4","unemp.lag5","unemp.lag6","unemp.lag7","oil.lag1","oil.lag2","oil.lag3","oil.lag4","oil.lag5","oil.lag6","oil.lag7"
-1.11887011430424,-2.76035786300166,-0.55594028000463,-4.33539246056808,-3.23859661179122,6.83519290123453,6.35184904415909,8.92988845519567,6.7,5.86666666666667,4.66666666666667,3.83333333333333,3.76666666666667,3.66666666666667,3.73333333333333,0,0,0,0,0,0,170.844252623078
-1.67945882800909,-1.11887011430424,-2.76035786300166,-0.55594028000463,-4.33539246056808,-3.23859661179122,6.83519290123453,6.35184904415909,6.96666666666667,6.7,5.86666666666667,4.66666666666667,3.83333333333333,3.76666666666667,3.66666666666667,0,0,0,0,0,0,0
4.01960299960789,-1.67945882800909,-1.11887011430424,-2.76035786300166,-0.55594028000463,-4.33539246056808,-3.23859661179122,6.83519290123453,6.4,6.96666666666667,6.7,5.86666666666667,4.66666666666667,3.83333333333333,3.76666666666667,0,0,0,0,0,0,0
6.89407554146411,4.01960299960789,-1.67945882800909,-1.11887011430424,-2.76035786300166,-0.55594028000463,-4.33539246056808,-3.23859661179122,5.56666666666667,6.4,6.96666666666667,6.7,5.86666666666667,4.66666666666667,3.83333333333333,0,0,0,0,0,0,0
8.52413904068665,6.89407554146411,4.01960299960789,-1.67945882800909,-1.11887011430424,-2.76035786300166,-0.55594028000463,-4.33539246056808,4.63333333333333,5.56666666666667,6.4,6.96666666666667,6.7,5.86666666666667,4.66666666666667,0,0,0,0,0,0,0
17.2046062748554,8.52413904068665,6.89407554146411,4.01960299960789,-1.67945882800909,-1.11887011430424,-2.76035786300166,-0.55594028000463,4.23333333333333,4.63333333333333,5.56666666666667,6.4,6.96666666666667,6.7,5.86666666666667,0,0,0,0,0,0,0
3.68140547947102,17.2046062748554,8.52413904068665,6.89407554146411,4.01960299960789,-1.67945882800909,-1.11887011430424,-2.76035786300166,3.5,4.23333333333333,4.63333333333333,5.56666666666667,6.4,6.96666666666667,6.7,0,0,0,0,0,0,0
0,3.68140547947102,17.2046062748554,8.52413904068665,6.89407554146411,4.01960299960789,-1.67945882800909,-1.11887011430424,3.1,3.5,4.23333333333333,4.63333333333333,5.56666666666667,6.4,6.96666666666667,0,0,0,0,0,0,0
6.3138821738332,0,3.68140547947102,17.2046062748554,8.52413904068665,6.89407554146411,4.01960299960789,-1.67945882800909,3.16666666666667,3.1,3.5,4.23333333333333,4.63333333333333,5.56666666666667,6.4,0,0,0,0,0,0,0
1.52766172707062,6.3138821738332,0,3.68140547947102,17.2046062748554,8.52413904068665,6.89407554146411,4.01960299960789,3.36666666666667,3.16666666666667,3.1,3.5,4.23333333333333,4.63333333333333,5.56666666666667,0,0,0,0,0,0,0
1.01265015584553,1.52766172707062,6.3138821738332,0,3.68140547947102,17.2046062748554,8.52413904068665,6.89407554146411,3.06666666666667,3.36666666666667,3.16666666666667,3.1,3.5,4.23333333333333,4.63333333333333,0,0,0,0,0,0,0
2.53955617573711,1.01265015584553,1.52766172707062,6.3138821738332,0,3.68140547947102,17.2046062748554,8.52413904068665,2.96666666666667,3.06666666666667,3.36666666666667,3.16666666666667,3.1,3.5,4.23333333333333,0,0,0,0,0,0,0
0.500938281494134,2.53955617573711,1.01265015584553,1.52766172707062,6.3138821738332,0,3.68140547947102,17.2046062748554,3.23333333333333,2.96666666666667,3.06666666666667,3.36666666666667,3.16666666666667,3.1,3.5,0,0,0,0,0,0,0
-1.48973189025792,0.500938281494134,2.53955617573711,1.01265015584553,1.52766172707062,6.3138821738332,0,3.68140547947102,2.83333333333333,3.23333333333333,2.96666666666667,3.06666666666667,3.36666666666667,3.16666666666667,3.1,0,0,0,0,0,0,0
2.02013825353049,-1.48973189025792,0.500938281494134,2.53955617573711,1.01265015584553,1.52766172707062,6.3138821738332,0,2.7,2.83333333333333,3.23333333333333,2.96666666666667,3.06666666666667,3.36666666666667,3.16666666666667,0,0,0,0,0,0,0
2.00998743788943,2.02013825353049,-1.48973189025792,0.500938281494134,2.53955617573711,1.01265015584553,1.52766172707062,6.3138821738332,2.56666666666667,2.7,2.83333333333333,3.23333333333333,2.96666666666667,3.06666666666667,3.36666666666667,13.6147608734597,0,0,0,0,0,0
0.996256323058176,2.00998743788943,2.02013825353049,-1.48973189025792,0.500938281494134,2.53955617573711,1.01265015584553,1.52766172707062,2.73333333333333,2.56666666666667,2.7,2.83333333333333,3.23333333333333,2.96666666666667,3.06666666666667,27.5936852481792,13.6147608734597,0,0,0,0,0
0,0.996256323058176,2.00998743788943,2.02013825353049,-1.48973189025792,0.500938281494134,2.53955617573711,1.01265015584553,3.7,2.73333333333333,2.56666666666667,2.7,2.83333333333333,3.23333333333333,2.96666666666667,0,27.5936852481792,13.6147608734597,0,0,0,0
-0.494131235443163,0,0.996256323058176,2.00998743788943,2.02013825353049,-1.48973189025792,0.500938281494134,2.53955617573711,5.26666666666667,3.7,2.73333333333333,2.56666666666667,2.7,2.83333333333333,3.23333333333333,0,0,27.5936852481792,13.6147608734597,0,0,0
-0.494742403457638,-0.494131235443163,0,0.996256323058176,2.00998743788943,2.02013825353049,-1.48973189025792,0.500938281494134,5.8,5.26666666666667,3.7,2.73333333333333,2.56666666666667,2.7,2.83333333333333,0,0,0,27.5936852481792,13.6147608734597,0,0
-1.48054200665484,-0.494742403457638,-0.494131235443163,0,0.996256323058176,2.00998743788943,2.02013825353049,-1.48973189025792,5.96666666666667,5.8,5.26666666666667,3.7,2.73333333333333,2.56666666666667,2.7,0,0,0,0,27.5936852481792,13.6147608734597,0
0.49906328585223,-1.48054200665484,-0.494742403457638,-0.494131235443163,0,0.996256323058176,2.00998743788943,2.02013825353049,5.33333333333333,5.96666666666667,5.8,5.26666666666667,3.7,2.73333333333333,2.56666666666667,0,0,0,0,0,27.5936852481792,13.6147608734597
-0.496585012372441,0.49906328585223,-1.48054200665484,-0.494742403457638,-0.494131235443163,0,0.996256323058176,2.00998743788943,4.73333333333333,5.33333333333333,5.96666666666667,5.8,5.26666666666667,3.7,2.73333333333333,0,0,0,0,0,0,27.5936852481792
0.49906328585223,-0.496585012372441,0.49906328585223,-1.48054200665484,-0.494742403457638,-0.494131235443163,0,0.996256323058176,4.4,4.73333333333333,5.33333333333333,5.96666666666667,5.8,5.26666666666667,3.7,0,0,0,0,0,0,0
0.998743816017389,0.49906328585223,-0.496585012372441,0.49906328585223,-1.48054200665484,-0.494742403457638,-0.494131235443163,0,4.1,4.4,4.73333333333333,5.33333333333333,5.96666666666667,5.8,5.26666666666667,0,0,0,0,0,0,0
0,0.998743816017389,0.49906328585223,-0.496585012372441,0.49906328585223,-1.48054200665484,-0.494742403457638,-0.494131235443163,4.23333333333333,4.1,4.4,4.73333333333333,5.33333333333333,5.96666666666667,5.8,0,0,0,0,0,0,0
2.50457507118933,0,0.998743816017389,0.49906328585223,-0.496585012372441,0.49906328585223,-1.48054200665484,-0.494742403457638,4.03333333333333,4.23333333333333,4.1,4.4,4.73333333333333,5.33333333333333,5.96666666666667,0,0,0,0,0,0,0
4.51340394124409,2.50457507118933,0,0.998743816017389,0.49906328585223,-0.496585012372441,0.49906328585223,-1.48054200665484,4.2,4.03333333333333,4.23333333333333,4.1,4.4,4.73333333333333,5.33333333333333,0,0,0,0,0,0,0
2.95910999196323,4.51340394124409,2.50457507118933,0,0.998743816017389,0.49906328585223,-0.496585012372441,0.49906328585223,4.13333333333333,4.2,4.03333333333333,4.23333333333333,4.1,4.4,4.73333333333333,0,0,0,0,0,0,0
3.93073850206096,2.95910999196323,4.51340394124409,2.50457507118933,0,0.998743816017389,0.49906328585223,-0.496585012372441,4.13333333333333,4.13333333333333,4.2,4.03333333333333,4.23333333333333,4.1,4.4,0,0,0,0,0,0,0
2.90890134431743,3.93073850206096,2.95910999196323,4.51340394124409,2.50457507118933,0,0.998743816017389,0.49906328585223,3.93333333333333,4.13333333333333,4.13333333333333,4.2,4.03333333333333,4.23333333333333,4.1,25.8202623753664,0,0,0,0,0,0
3.86429193597317,2.90890134431743,3.93073850206096,2.95910999196323,4.51340394124409,2.50457507118933,0,0.998743816017389,4.1,3.93333333333333,4.13333333333333,4.13333333333333,4.2,4.03333333333333,4.23333333333333,11.636569404797,25.8202623753664,0,0,0,0,0
1.90018442990043,3.86429193597317,2.90890134431743,3.93073850206096,2.95910999196323,4.51340394124409,2.50457507118933,0,4.23333333333333,4.1,3.93333333333333,4.13333333333333,4.13333333333333,4.2,4.03333333333333,0,11.636569404797,25.8202623753664,0,0,0,0
4.77813989337532,1.90018442990043,3.86429193597317,2.90890134431743,3.93073850206096,2.95910999196323,4.51340394124409,2.50457507118933,4.93333333333333,4.23333333333333,4.1,3.93333333333333,4.13333333333333,4.13333333333333,4.2,-3.00568904999421,0,11.636569404797,25.8202623753664,0,0,0
2.34045102141169,4.77813989337532,1.90018442990043,3.86429193597317,2.90890134431743,3.93073850206096,2.95910999196323,4.51340394124409,6.3,4.93333333333333,4.23333333333333,4.1,3.93333333333333,4.13333333333333,4.13333333333333,3.09883025154278,-3.00568904999421,0,11.636569404797,25.8202623753664,0,0
0,2.34045102141169,4.77813989337532,1.90018442990043,3.86429193597317,2.90890134431743,3.93073850206096,2.95910999196323,7.36666666666667,6.3,4.93333333333333,4.23333333333333,4.1,3.93333333333333,4.13333333333333,0,3.09883025154278,-3.00568904999421,0,11.636569404797,25.8202623753664,0
0.925919752738991,0,2.34045102141169,4.77813989337532,1.90018442990043,3.86429193597317,2.90890134431743,3.93073850206096,7.33333333333333,7.36666666666667,6.3,4.93333333333333,4.23333333333333,4.1,3.93333333333333,0,0,3.09883025154278,-3.00568904999421,0,11.636569404797,25.8202623753664
0.461094336746304,0.925919752738991,0,2.34045102141169,4.77813989337532,1.90018442990043,3.86429193597317,2.90890134431743,6.36666666666667,7.33333333333333,7.36666666666667,6.3,4.93333333333333,4.23333333333333,4.1,-5.94310722919346,0,0,3.09883025154278,-3.00568904999421,0,11.636569404797
0.460563429650174,0.461094336746304,0.925919752738991,0,2.34045102141169,4.77813989337532,1.90018442990043,3.86429193597317,5.83333333333333,6.36666666666667,7.33333333333333,7.36666666666667,6.3,4.93333333333333,4.23333333333333,-4.33774282682857,-5.94310722919346,0,0,3.09883025154278,-3.00568904999421,0
2.78405644719677,0.460563429650174,0.461094336746304,0.925919752738991,0,2.34045102141169,4.77813989337532,1.90018442990043,5.1,5.83333333333333,6.36666666666667,7.33333333333333,7.36666666666667,6.3,4.93333333333333,-2.64885945844281,-4.33774282682857,-5.94310722919346,0,0,3.09883025154278,-3.00568904999421
2.30007852233307,2.78405644719677,0.460563429650174,0.461094336746304,0.925919752738991,0,2.34045102141169,4.77813989337532,5.26666666666667,5.1,5.83333333333333,6.36666666666667,7.33333333333333,7.36666666666667,6.3,0,-2.64885945844281,-4.33774282682857,-5.94310722919346,0,0,3.09883025154278
0,2.30007852233307,2.78405644719677,0.460563429650174,0.461094336746304,0.925919752738991,0,2.34045102141169,5.6,5.26666666666667,5.1,5.83333333333333,6.36666666666667,7.33333333333333,7.36666666666667,0,0,-2.64885945844281,-4.33774282682857,-5.94310722919346,0,0
2.2869287612729,0,2.30007852233307,2.78405644719677,0.460563429650174,0.461094336746304,0.925919752738991,0,5.13333333333333,5.6,5.26666666666667,5.1,5.83333333333333,6.36666666666667,7.33333333333333,0,0,0,-2.64885945844281,-4.33774282682857,-5.94310722919346,0
0.451721472357725,2.2869287612729,0,2.30007852233307,2.78405644719677,0.460563429650174,0.461094336746304,0.925919752738991,5.23333333333333,5.13333333333333,5.6,5.26666666666667,5.1,5.83333333333333,6.36666666666667,0,0,0,0,-2.64885945844281,-4.33774282682857,-5.94310722919346
2.73021855679689,0.451721472357725,2.2869287612729,0,2.30007852233307,2.78405644719677,0.460563429650174,0.461094336746304,5.53333333333333,5.23333333333333,5.13333333333333,5.6,5.26666666666667,5.1,5.83333333333333,0,0,0,0,0,-2.64885945844281,-4.33774282682857
0,2.73021855679689,0.451721472357725,2.2869287612729,0,2.30007852233307,2.78405644719677,0.460563429650174,6.26666666666667,5.53333333333333,5.23333333333333,5.13333333333333,5.6,5.26666666666667,5.1,0,0,0,0,0,0,-2.64885945844281
0,0,2.73021855679689,0.451721472357725,2.2869287612729,0,2.30007852233307,2.78405644719677,6.8,6.26666666666667,5.53333333333333,5.23333333333333,5.13333333333333,5.6,5.26666666666667,0,0,0,0,0,0,0
1.80175651169037,0,0,2.73021855679689,0.451721472357725,2.2869287612729,0,2.30007852233307,7,6.8,6.26666666666667,5.53333333333333,5.23333333333333,5.13333333333333,5.6,0,0,0,0,0,0,0
0.893849194024954,1.80175651169037,0,0,2.73021855679689,0.451721472357725,2.2869287612729,0,6.76666666666667,7,6.8,6.26666666666667,5.53333333333333,5.23333333333333,5.13333333333333,0,0,0,0,0,0,0
1.34001482716053,0.893849194024954,1.80175651169037,0,0,2.73021855679689,0.451721472357725,2.2869287612729,6.2,6.76666666666667,7,6.8,6.26666666666667,5.53333333333333,5.23333333333333,0,0,0,0,0,0,0
1.3355407777772,1.34001482716053,0.893849194024954,1.80175651169037,0,0,2.73021855679689,0.451721472357725,5.63333333333333,6.2,6.76666666666667,7,6.8,6.26666666666667,5.53333333333333,0,0,0,0,0,0,0
1.33109650453664,1.3355407777772,1.34001482716053,0.893849194024954,1.80175651169037,0,0,2.73021855679689,5.53333333333333,5.63333333333333,6.2,6.76666666666667,7,6.8,6.26666666666667,0,0,0,0,0,0,0
1.3266817111746,1.33109650453664,1.3355407777772,1.34001482716053,0.893849194024954,1.80175651169037,0,0,5.56666666666667,5.53333333333333,5.63333333333333,6.2,6.76666666666667,7,6.8,0,0,0,0,0,0,0
0.880082706572716,1.3266817111746,1.33109650453664,1.3355407777772,1.34001482716053,0.893849194024954,1.80175651169037,0,5.53333333333333,5.56666666666667,5.53333333333333,5.63333333333333,6.2,6.76666666666667,7,0,0,0,0,0,0,0
0.878150605233219,0.880082706572716,1.3266817111746,1.33109650453664,1.3355407777772,1.34001482716053,0.893849194024954,1.80175651169037,5.76666666666667,5.53333333333333,5.56666666666667,5.53333333333333,5.63333333333333,6.2,6.76666666666667,0,0,0,0,0,0,0
2.64594315230857,0.878150605233219,0.880082706572716,1.3266817111746,1.33109650453664,1.3355407777772,1.34001482716053,0.893849194024954,5.73333333333333,5.76666666666667,5.53333333333333,5.56666666666667,5.53333333333333,5.63333333333333,6.2,0,0,0,0,0,0,0
1.30788454222688,2.64594315230857,0.878150605233219,0.880082706572716,1.3266817111746,1.33109650453664,1.3355407777772,1.34001482716053,5.5,5.73333333333333,5.76666666666667,5.53333333333333,5.56666666666667,5.53333333333333,5.63333333333333,0,0,0,0,0,0,0
0.867673877375519,1.30788454222688,2.64594315230857,0.878150605233219,0.880082706572716,1.3266817111746,1.33109650453664,1.3355407777772,5.56666666666667,5.5,5.73333333333333,5.76666666666667,5.53333333333333,5.56666666666667,5.53333333333333,0,0,0,0,0,0,0
1.3007959232278,0.867673877375519,1.30788454222688,2.64594315230857,0.878150605233219,0.880082706572716,1.3266817111746,1.33109650453664,5.46666666666667,5.56666666666667,5.5,5.73333333333333,5.76666666666667,5.53333333333333,5.56666666666667,0,0,0,0,0,0,0
0.86299392150555,1.3007959232278,0.867673877375519,1.30788454222688,2.64594315230857,0.878150605233219,0.880082706572716,1.3266817111746,5.2,5.46666666666667,5.56666666666667,5.5,5.73333333333333,5.76666666666667,5.53333333333333,0,0,0,0,0,0,0
1.72782181620941,0.86299392150555,1.3007959232278,0.867673877375519,1.30788454222688,2.64594315230857,0.878150605233219,0.880082706572716,5,5.2,5.46666666666667,5.56666666666667,5.5,5.73333333333333,5.76666666666667,-6.56585656365985,0,0,0,0,0,0
1.28822817100762,1.72782181620941,0.86299392150555,1.3007959232278,0.867673877375519,1.30788454222688,2.64594315230857,0.878150605233219,4.96666666666667,5,5.2,5.46666666666667,5.56666666666667,5.5,5.73333333333333,0,-6.56585656365985,0,0,0,0,0
2.5805126108654,1.28822817100762,1.72782181620941,0.86299392150555,1.3007959232278,0.867673877375519,1.30788454222688,2.64594315230857,4.9,4.96666666666667,5,5.2,5.46666666666667,5.56666666666667,5.5,0,0,-6.56585656365985,0,0,0,0
1.27590094078185,2.5805126108654,1.28822817100762,1.72782181620941,0.86299392150555,1.3007959232278,0.867673877375519,1.30788454222688,4.66666666666667,4.9,4.96666666666667,5,5.2,5.46666666666667,5.56666666666667,0,0,0,-6.56585656365985,0,0,0
2.55578175177609,1.27590094078185,2.5805126108654,1.28822817100762,1.72782181620941,0.86299392150555,1.3007959232278,0.867673877375519,4.36666666666667,4.66666666666667,4.9,4.96666666666667,5,5.2,5.46666666666667,0,0,0,0,-6.56585656365985,0,0
3.39672648882667,2.55578175177609,1.27590094078185,2.5805126108654,1.28822817100762,1.72782181620941,0.86299392150555,1.3007959232278,4.1,4.36666666666667,4.66666666666667,4.9,4.96666666666667,5,5.2,0,0,0,0,0,-6.56585656365985,0
3.7950473799172,3.39672648882667,2.55578175177609,1.27590094078185,2.5805126108654,1.28822817100762,1.72782181620941,0.86299392150555,3.86666666666667,4.1,4.36666666666667,4.66666666666667,4.9,4.96666666666667,5,0,0,0,0,0,0,-6.56585656365985
3.75938361275694,3.7950473799172,3.39672648882667,2.55578175177609,1.27590094078185,2.5805126108654,1.28822817100762,1.72782181620941,3.83333333333333,3.86666666666667,4.1,4.36666666666667,4.66666666666667,4.9,4.96666666666667,0,0,0,0,0,0,0
2.88790113494377,3.75938361275694,3.7950473799172,3.39672648882667,2.55578175177609,1.27590094078185,2.5805126108654,1.28822817100762,3.76666666666667,3.83333333333333,3.86666666666667,4.1,4.36666666666667,4.66666666666667,4.9,2.30272664127096,0,0,0,0,0,0
0.813003948791646,2.88790113494377,3.75938361275694,3.7950473799172,3.39672648882667,2.55578175177609,1.27590094078185,2.5805126108654,3.7,3.76666666666667,3.83333333333333,3.86666666666667,4.1,4.36666666666667,4.66666666666667,4.61818529648412,2.30272664127096,0,0,0,0,0
2.44886623788829,0.813003948791646,2.88790113494377,3.75938361275694,3.7950473799172,3.39672648882667,2.55578175177609,1.27590094078185,3.83333333333333,3.7,3.76666666666667,3.83333333333333,3.86666666666667,4.1,4.36666666666667,2.72093315364093,4.61818529648412,2.30272664127096,0,0,0,0
4.08111211345752,2.44886623788829,0.813003948791646,2.88790113494377,3.75938361275694,3.7950473799172,3.39672648882667,2.55578175177609,3.83333333333333,3.83333333333333,3.7,3.76666666666667,3.83333333333333,3.86666666666667,4.1,1.34451895293339,2.72093315364093,4.61818529648412,2.30272664127096,0,0,0
4.45051479004166,4.08111211345752,2.44886623788829,0.813003948791646,2.88790113494377,3.75938361275694,3.7950473799172,3.39672648882667,3.8,3.83333333333333,3.83333333333333,3.7,3.76666666666667,3.83333333333333,3.86666666666667,6.36891888675506,1.34451895293339,2.72093315364093,4.61818529648412,2.30272664127096,0,0
3.99551532714688,4.45051479004166,4.08111211345752,2.44886623788829,0.813003948791646,2.88790113494377,3.75938361275694,3.7950473799172,3.9,3.8,3.83333333333333,3.83333333333333,3.7,3.76666666666667,3.83333333333333,3.09883025154278,6.36891888675506,1.34451895293339,2.72093315364093,4.61818529648412,2.30272664127096,0
